host_genome_id	kaptive_sample_id	K_locus	K_type	K_confidence	O_locus	O_type	O_confidence	kaptive_source	notes	evidence_source
phagehostlearn_2024_host_KP_HGUA02_071	KP_HGUA02_071	KL134	unknown (KL134)	Typeable	OL3α/β	O3αβ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA02_073	KP_HGUA02_073	KL128	unknown (KL128)	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA02_074	KP_HGUA02_074	KL2	K2	Typeable	OL2α.1	O1αβ,2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA02_089	KP_HGUA02_089	KL10	K10	Typeable	OL3α/β	O3αβ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?3-; O_problems=?3	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA02_092	KP_HGUA02_092	KL20	K20	Typeable	OL2α.1	O2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA02_099	KP_HGUA02_099	KL103	unknown (KL103)	Typeable	OL13	O13	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?6; O_problems=?6!	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA03_108	KP_HGUA03_108	KL136	unknown (KL136)	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA03_117	KP_HGUA03_117	KL16	K16	Typeable	OL2α.1	O1αβ,2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA03_124	KP_HGUA03_124	KL25	K25	Typeable	OL5	O5	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=!; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_KP_HGUA03_147	KP_HGUA03_147	KL19	K19	Typeable	OL2α.2	O1αβ,2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=?2	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas024	Kpcas024	KL39	K39	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?9; O_problems=?10	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas027	Kpcas027	KL146	unknown (KL146)	Typeable	OL2α.2	O1αβ,2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas039	Kpcas039	KL105	unknown (KL105)	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2-; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas042	Kpcas042	KL151	unknown (KL151)	Typeable	OL4	O4	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas048	Kpcas048	KL5	K5	Typeable	OL2α.1	O2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2-; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas054	Kpcas054	KL105	unknown (KL105)	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas083	Kpcas083	KL112	unknown (KL112)	Typeable	OL2α.1	O1αβ,2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas091	Kpcas091	KL105	unknown (KL105)	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2-; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Kpcas111	Kpcas111	KL117	unknown (KL117)	Typeable	OL2α.1	O1αβ,2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2-; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_Moliner_02	Moliner_02	KL13	K13	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?10; O_problems=?7	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
